date,region,technology,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,avg_signal_strength_db,avg_drop_rate_percent,avg_packet_loss_percent,avg_service_quality_score,total_outages,avg_outage_duration_min,anomaly_count,avg_active_users,total_data_usage_gb,risk_level_mode
2026-01-06,Lodz,5G,41.11457018710128,148.83575442926556,50.157035590232574,-85.15558037312239,1.723798740099384,1.6228545928376517,66.06575757575757,0,0.0,1,68.27272727272727,288.67326605541166,Low
2026-01-06,Poznan,4G,51.31064095456987,36.71447771340562,15.245868095521324,-90.29817937251691,1.5001554472359193,1.3821756679212482,50.166000000000004,0,0.0,0,51.266666666666666,69.13296852544622,Low
2026-01-06,Poznan,5G,40.834327095209765,144.84551755638583,49.14368614352233,-85.16737012058559,1.5432251153737087,1.5193278832161743,65.87454545454545,0,0.0,0,60.86363636363637,262.60227620240937,Low
2026-01-06,Warsaw,4G,51.18287340765263,36.3547754428,14.670126459515485,-92.61100663543809,1.640705735552376,1.4150062988540841,49.37875,0,0.0,0,63.875,79.03006618943233,Low
2026-01-06,Warsaw,5G,43.52618561947366,140.584372108523,49.76118572567177,-84.77196163442122,2.06622277708128,1.7844219401182655,64.34484375,0,0.0,3,72.671875,302.0020775879097,Low
2026-01-06,Wroclaw,4G,52.97412588347074,26.0978090337097,14.938447576274296,-90.85163367431107,1.6577055235469507,1.7918815834287876,48.29375,0,0.0,0,70.3125,91.40172445730404,Low
2026-01-06,Wroclaw,5G,37.59035535307832,143.85060623106727,50.355001823703994,-84.64909456103204,1.657084028411336,1.4716232445564186,66.24609375,0,0.0,2,55.21875,231.5762930418214,Low
2026-01-07,Gdansk,4G,52.19349062030761,30.581112578934174,16.420521483390065,-90.34125981125136,1.7458798716984563,1.4622662547373058,48.960434782608694,0,0.0,1,61.391304347826086,67.42523865521137,Low
2026-01-07,Gdansk,5G,37.50999564176332,151.60760340305237,49.88560998913262,-84.27695684591245,1.4739430157429587,1.562051420998207,67.51547945205479,0,0.0,1,54.0958904109589,270.5237749214724,Low
2026-01-07,Katowice,4G,47.93431559987742,32.233977171395445,15.190164729409469,-90.5072217891344,1.4701413003494919,1.5981450765439063,50.15454545454545,0,0.0,0,51.39393939393939,70.56693136679984,Low
2026-01-07,Katowice,5G,40.21794755744869,137.2045599061568,50.847105060483955,-84.46075840064313,1.7814616736326419,1.719272721089062,64.9231746031746,2,0.9841269841269841,5,64.60317460317461,262.6722055220281,Low
2026-01-07,Krakow,4G,50.14774786082199,31.28669799949855,15.74898197943744,-90.72743926553073,1.897654749644547,1.8386941689433107,49.0671875,0,0.0,3,73.40625,89.0877545710474,Low
2026-01-07,Krakow,5G,42.24444279810847,138.6485600366574,50.034916137618175,-83.57237503558471,1.7961050289141238,2.092574072456184,64.9771875,0,0.0,4,66.390625,285.15143691983127,Low
2026-01-07,Lodz,4G,55.136989517980126,31.655515709645694,12.725773470687889,-90.27863901230512,1.8477148184025978,1.7126229522399032,48.5025,0,0.0,0,66.78571428571429,78.72409027082917,Low
2026-01-07,Lodz,5G,41.55718848731312,143.56550742794946,51.23813505567995,-86.01042518768955,1.702030316907243,1.8464456534866474,65.18514705882353,0,0.0,2,60.85294117647059,274.9574299083027,Low
2026-01-07,Poznan,4G,47.96020929455229,35.39582098628397,12.790180275041632,-87.96703729395162,1.559256011106877,1.4986679925583433,51.04151515151515,0,0.0,1,57.06060606060606,85.69437814703616,Low
2026-01-07,Poznan,5G,39.857796285310656,142.96117564826403,50.46168250809615,-84.48654778113251,1.6277975257261676,1.80295032043451,65.86253968253969,0,0.0,0,61.53968253968254,243.7408052595184,Low
2026-01-07,Warsaw,4G,51.72045662521587,37.373081931142735,14.527417156638862,-90.62655880040636,1.9509090221067935,1.843986129223492,49.4962962962963,0,0.0,2,64.4074074074074,65.72841981065244,Low
2026-01-07,Warsaw,5G,43.814846562674596,145.78253846302204,49.638589502891456,-83.73565682322672,1.7685389972983896,1.7605632190640497,65.57159420289854,0,0.0,5,71.33333333333333,322.13873384550925,Low
2026-01-07,Wroclaw,4G,52.13587691946976,30.689890041088255,12.792683495714755,-92.44070167868294,1.9932011947758619,1.8723092248226725,48.126875,0,0.0,1,58.5,72.31180678833634,Low
2026-01-07,Wroclaw,5G,41.4107582064709,146.4286732582213,51.004772788565965,-84.30957662201739,1.4917768371297997,1.6313515803528955,66.253125,0,0.0,1,60.109375,257.41424240139236,Low
2026-01-08,Gdansk,4G,55.77528529818983,28.401594018086737,13.123944515507793,-92.01173658428783,2.026778935656858,1.733935403253574,47.34342105263158,1,0.2631578947368421,2,65.28947368421052,96.80199116465373,Low
2026-01-08,Gdansk,5G,43.68136526653449,147.34429639508568,51.104215835259964,-83.42940823901077,1.8390593536473998,1.8357427720435324,65.76051724137932,0,0.0,3,56.0,210.57242871014478,Low
2026-01-08,Katowice,4G,61.95664174527686,36.984508311828755,13.500536024510817,-91.41325970185868,2.0698900449159794,1.9595154274170685,47.477619047619044,1,1.4047619047619047,4,70.0952380952381,122.66520489509684,Low
2026-01-08,Katowice,5G,40.06071873133782,147.28163523656474,52.100223934114894,-83.95965895946057,1.7913726924031947,1.6365895218367859,66.2562962962963,2,0.6851851851851852,2,55.96296296296296,203.39495012352518,Low
2026-01-08,Krakow,4G,52.136655073658915,35.22737413373886,14.706212082938904,-90.80766044849297,1.7247340527198052,1.8206585804684974,49.43088235294118,0,0.0,1,59.23529411764706,83.12622473423497,Low
2026-01-08,Krakow,5G,40.71783783388,148.73700503490426,49.76560649885445,-85.95459480165388,1.7181013118229227,1.7414845880545204,65.92370967741935,0,0.0,1,70.09677419354838,293.1240041455628,Low
2026-01-08,Lodz,4G,48.78198877269555,42.4995834901497,17.163627428265343,-89.53592578977812,1.2350806499027394,1.5111991359617614,51.795428571428566,1,0.7714285714285715,2,55.97142857142857,93.88239643102052,Low
2026-01-08,Lodz,5G,41.99676726181465,144.46202539545936,51.888282079418964,-84.45533928187415,1.7068772174013924,1.748839853847418,65.60409836065574,0,0.0,3,66.78688524590164,270.61879187025676,Low
2026-01-08,Poznan,4G,50.55638367256229,28.59299042577124,16.34544742367396,-90.23371584956146,1.4671323267463634,1.529976926398611,49.3824,0,0.0,0,57.28,63.77155248969033,Low
2026-01-08,Poznan,5G,38.034402233769555,148.92009635403727,51.63199202442798,-84.73678453842608,1.4759361738937513,1.5421543320777922,66.99732394366198,0,0.0,0,52.985915492957744,252.18757301964945,Low
2026-01-08,Warsaw,4G,53.25363174691442,34.02757611286828,13.28445273683192,-90.1469292296928,1.7826208651621522,1.7549857197567822,49.20085714285714,0,0.0,4,63.68571428571428,93.12499485908272,Low
2026-01-08,Warsaw,5G,44.03391750299541,144.04984372453018,48.968205336403685,-85.79183501773018,1.8379169147660668,1.6942552441128447,64.7255737704918,0,0.0,3,74.47540983606558,289.2387495437578,Low
2026-01-08,Wroclaw,4G,48.77584619672051,39.82743608753039,14.22233114211674,-92.76741980931413,1.6403613895010711,1.6127517090657055,50.130769230769225,0,0.0,0,55.94871794871795,90.107903294428,Low
2026-01-08,Wroclaw,5G,40.15402741634221,148.86389483881368,52.60753879961831,-85.15181785966061,1.622934527231393,1.7403026782753495,66.35578947368421,0,0.0,1,60.31578947368421,219.07461610403556,Low
2026-01-09,Gdansk,4G,55.10676270859292,40.45950223183203,13.84419859954698,-89.32783879085716,1.5705572965668932,1.7622770930146712,50.159375,0,0.0,0,61.4375,81.12144377416341,Low
2026-01-09,Gdansk,5G,41.30806191143327,148.6900420050934,50.76042398212972,-83.78919922811475,1.6406654305448798,1.7877965598736272,66.469375,2,0.34375,3,55.65625,244.2354532816145,Low
2026-01-09,Katowice,4G,50.021785853648076,37.561403311469924,13.286447982872557,-90.60014079708249,1.6246337641293136,1.7967519987864613,50.228965517241384,0,0.0,0,58.827586206896555,55.87892528867686,Low
2026-01-09,Katowice,5G,39.210901526566595,149.1117287343906,51.911275130438064,-84.04714818117195,1.6886855336176272,1.538352858694666,66.72253731343284,0,0.0,1,58.43283582089552,263.1275971617228,Low
2026-01-09,Krakow,4G,51.09383002666025,34.56632609127969,14.476188567199944,-89.95472339983631,1.6968696474061282,1.5259257489117404,49.76878787878788,0,0.0,1,61.63636363636363,83.23192951711508,Low
2026-01-09,Krakow,5G,40.79033539932077,143.10867049262305,51.21667166027465,-86.67052172568101,1.8655802088071824,1.7200176152959659,64.86888888888889,0,0.0,2,64.15873015873017,244.6118375721374,Low
2026-01-09,Lodz,4G,53.8307130710512,32.489775109116685,13.485995623396024,-91.10853930837767,1.7363709777142715,1.731369196575071,48.74962962962963,0,0.0,3,73.81481481481481,80.29675503390779,Low
2026-01-09,Lodz,5G,41.15517984033909,144.09858450147797,50.06028130335593,-84.51495825371858,1.5821343040819225,1.6168513906315913,65.84536231884059,1,0.6376811594202898,1,61.81159420289855,280.5161279824338,Low
2026-01-09,Poznan,4G,55.07812904127121,34.434157156665464,12.404816441050679,-89.67962519404247,1.921459280520593,2.082381512081825,48.89322580645162,0,0.0,4,59.096774193548384,75.15869432664775,Low
2026-01-09,Poznan,5G,42.07896768970706,142.3157581614051,49.77648506231367,-85.01420088295929,1.5761854953740972,1.6432285143365408,65.37184615384615,2,1.123076923076923,3,61.815384615384616,267.1707497858948,Low
2026-01-09,Warsaw,4G,53.56204083542287,34.70290725990773,13.066588180485104,-90.58504914234865,2.0297689854368253,1.941550778679823,48.794137931034484,0,0.0,1,69.17241379310344,71.69184660794124,Low
2026-01-09,Warsaw,5G,39.78539189675095,141.01629846788828,51.27514448478564,-85.58124628732489,1.5459042541940022,1.6301347861989963,65.47805970149254,1,0.6716417910447762,2,62.656716417910445,282.44653611899923,Low
2026-01-09,Wroclaw,4G,51.227402357652444,34.019272926607584,14.911896404317329,-90.15753202857141,1.8553638297399528,1.827498220117238,49.41875,1,0.96875,2,65.125,81.92342279188776,Low
2026-01-09,Wroclaw,5G,41.16842565389491,148.9115236762224,49.1318146162886,-85.83555510813727,1.691658308937355,1.7446414837512838,65.93890625,0,0.0,0,60.921875,251.36976159570213,Low
2026-01-10,Gdansk,4G,51.49177698791574,40.469932585763395,14.775059428458373,-90.09079125762564,1.7277084234234674,1.5875478380792618,50.330555555555556,0,0.0,1,50.02777777777778,68.41486538278667,Low
2026-01-10,Gdansk,5G,38.93898027603002,153.9552127794084,50.71119967311333,-83.92275947330094,1.3952263027976137,1.4163610675446552,67.76183333333333,0,0.0,2,49.21666666666667,185.97805827631294,Low
2026-01-10,Katowice,4G,50.19402963220599,35.571045405065384,16.1930205438532,-88.22070192407104,1.743536234657486,1.7013468775020142,50.4,1,1.8125,2,46.96875,57.03027180978768,Low
2026-01-10,Katowice,5G,37.736871807265864,142.22806098605975,50.81740481950704,-85.18236477291578,1.2831434733694842,1.7111235895820263,66.39625,1,0.203125,3,51.15625,204.08078837408442,Low
2026-01-10,Krakow,4G,49.407865478754736,43.45208943363406,12.979640353710774,-90.91214214312643,1.65662651163334,1.6067735134739594,50.90424242424242,0,0.0,0,55.78787878787879,84.99765867994488,Low
2026-01-10,Krakow,5G,41.59420103753847,145.85607888750843,50.716981275408145,-85.52682310651808,1.7052214168568633,1.8996741071366223,65.56809523809524,0,0.0,3,52.96825396825397,222.1750052594675,Low
2026-01-10,Lodz,4G,46.67835577420458,32.38119595378641,16.467481893470023,-89.8513359367008,1.4649291519653338,1.5035675507130268,50.541428571428575,0,0.0,0,43.628571428571426,61.35679432713968,Low
2026-01-10,Lodz,5G,39.34483722629871,143.72154971515616,50.143258967677895,-83.22412185929753,1.7243582383780882,1.7359207806911092,66.21983606557377,1,0.16393442622950818,1,54.114754098360656,217.28159820177044,Low
2026-01-10,Poznan,4G,50.9664446099982,36.54331545150724,14.880681472188053,-89.4334937934077,1.5956781446647579,1.6669913677932549,50.28771428571429,1,0.5428571428571428,1,46.34285714285714,75.39861424657686,Low
2026-01-10,Poznan,5G,36.816586455119946,153.6579691271719,52.9457515854207,-82.01653384964288,1.6351560423030362,1.5639753818376736,68.21852459016394,0,0.0,2,46.14754098360656,177.95426713465383,Low
